Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
33379603,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
33379769,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
33380046,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
33380321,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
33447671,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
33457656,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
33467599,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
33477810,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
33479575,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
33479861,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
33480136,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
33480300,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
33547762,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
33557757,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
33567653,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
33577752,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
33579633,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
33579800,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
33580074,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
33580352,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
33647879,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
33657756,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
33667886,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
33677841,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
33679604,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
33679880,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
33680039,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
33680316,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
33747928,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
33757862,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
33767901,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
33777967,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
33779622,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
33779781,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
33780058,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
33780334,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
33848083,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
33857997,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
33868011,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
33878079,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
33879620,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
33879907,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
33880182,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
33880341,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
33948190,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
33958065,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
33968133,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
33978303,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
33979622,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
33979780,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
33980065,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
33980340,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
34048185,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
34058169,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
34068240,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
34078188,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
34079622,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
34079906,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
34080065,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
34080341,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
34148319,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
34158275,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
34168253,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
34178301,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
34179616,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
34179786,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
34180069,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
34180345,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
34248412,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
34258366,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
34268398,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
34278470,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
34279673,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
34279841,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
34280118,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
34280393,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
34348593,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
34358456,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
34368492,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
34378488,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
34379585,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
34379868,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
34380027,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
34380304,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
34448683,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
34458622,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
34468661,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
34478772,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
34479495,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
34479784,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
34480060,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
34480219,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
34548836,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
34558659,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
34568745,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
34578777,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
34579498,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
34579787,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
34580063,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
34580221,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
34648836,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
34658800,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
34668890,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
34678859,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
34679586,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
34679743,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
34680026,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
34680304,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
34748946,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
34758902,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
34768938,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
34778952,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
34782670,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
34782837,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
34783111,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
34783389,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
34849100,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
34859043,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
34869059,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
34879065,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
34879565,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
34879851,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
34880127,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
34880286,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
34949209,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
34959154,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
34969171,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
34979268,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
34979675,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
34979960,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
34980235,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
34980395,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
35049284,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
35059235,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
35069256,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
35079236,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
35079627,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
35079794,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
35080095,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
35080400,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
35149356,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
35159312,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
35169335,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
35179298,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
35179582,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
35179865,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
35180024,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
35180301,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
35249490,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
35259441,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
35269439,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
35279407,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
35279691,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
35279858,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
35280132,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
35280410,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
35349565,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
35359474,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
35369494,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
35379465,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
35379758,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
35380050,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
35380209,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
35380486,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
35449593,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
35459662,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
35469677,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
35479417,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
35479702,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
35479986,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
35480145,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
35480422,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
35549854,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
35559794,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
35569812,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
35579435,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
35579716,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
35579883,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
35580159,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
35580435,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
35649931,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
35659882,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
35669897,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
35679649,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
35679816,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
35680090,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
35680369,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
35680648,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
35750061,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
35760002,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
35769936,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
35779449,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
35779738,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
35779897,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
35780174,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
35780450,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
35850119,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
35860067,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
35870087,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
35879488,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
35879651,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
35879935,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
35880210,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
35880369,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
35950303,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
35960240,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
35970180,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
35979468,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
35979633,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
35979918,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
35980214,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
35980494,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
36050293,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
36060349,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
36070367,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
36079430,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
36079713,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
36079879,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
36080156,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
36080432,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
36150476,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
36160450,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
36170355,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
36179418,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
36179698,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
36179864,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
36180141,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
36180528,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
36250556,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
36260506,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
36270552,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
36279397,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
36279678,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
36279845,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
36280119,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
36280629,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
36350748,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
36360675,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
36370693,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
36379410,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
36379691,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
36379857,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
36380134,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
36380758,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
36450789,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
36460775,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
36470740,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
36479347,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
36479630,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
36479913,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
36480073,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
36480920,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
36550872,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
36560801,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
36570828,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
36579427,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
36579593,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
36579878,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
36580154,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
36580884,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
36651023,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
36660967,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
36670985,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
36679467,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
36679636,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
36679921,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
36680197,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
36681045,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
36751134,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
36761050,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
36770996,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
36779472,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
36779643,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
36779935,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
36780095,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
36781168,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
36851160,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
36861107,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
36871240,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
36879464,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
36879630,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
36879949,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
36880113,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
36881196,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
36951280,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
36961232,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
36971240,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
36979384,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
36979665,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
36979832,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
36980109,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
36981444,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
37051379,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
37061318,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
37071343,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
37079335,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
37079615,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
37079899,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
37080058,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
37081513,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
37151462,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
37161527,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
37171427,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
37181497,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
37182126,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
37182405,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
37182682,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
37182849,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
37251610,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
37261587,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
37271511,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
37279465,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
37279758,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
37280033,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
37280192,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
37281646,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
37351678,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
37361632,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
37371714,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
37379498,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
37379659,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
37379944,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
37380219,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
37381751,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
37451753,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
37461760,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
37471743,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
37479384,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
37479542,00000109,false,Rx,0,8,02,78,01,0E,01,05,FF,3C,
37479831,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
37480107,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
37481973,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
37551846,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
37561896,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
37571852,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
37579339,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
37579619,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
37579902,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
37580074,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
37581977,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
37651965,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
37661870,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
37671938,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
37679364,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
37679643,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
37679810,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
37680087,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
37682114,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
37752010,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
37762074,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
37772025,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
37779335,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
37779613,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
37779773,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
37780047,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
37782136,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
37852097,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
37862113,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
37872069,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
37879274,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
37879553,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
37879839,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
37879998,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
37882200,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
37952236,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
37962187,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
37972257,00000102,false,Rx,0,8,02,9A,01,0E,00,C1,49,00,
37979348,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
37979507,00000109,false,Rx,0,8,02,79,01,0E,01,05,FF,3C,
37979793,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
37980068,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
37982386,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
